lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
4.0,1.0,2753.0,225.0,143.0,1.0,1.2,930934.0,362163.0,9.6,62.4,144.4,330.0,0.0,65.0,129.8,92.6,129.2,4.2,116.0,1543341.0,85.0
9.0,8.0,1979.0,128.0,256.0,0.2,0.2,68684.0,22883.0,0.0,0.0,0.0,0.0,0.0,1.6,2.4,24.8,38.0,1.0,595.0,1005963.0,91.0
3.0,0.0,1396.0,136.0,139.0,1.4,2.2,181842.0,63692.0,0.8,1.0,1.0,0.0,0.2,10.8,14.2,91.0,150.6,4.4,365.0,1052814.0,85.0
20.0,29.0,2386.0,164.0,155.0,0.2,0.2,77339.0,62093.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,18.0,19.0,2.2,1411.0,1724984.0,93.0
3.0,0.0,1543.0,155.0,133.0,0.4,0.4,321630.0,35751.0,2.8,31.6,86.4,141.8,6.0,74.6,76.2,34.0,187.0,2.7,253.0,1057774.0,90.0
21.0,18.0,1219.0,502.0,174.0,0.2,0.2,780529.0,685012.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,15.2,33.2,643.0,94.0,6.0,0.0
14.0,8.0,5333.0,193.0,128.0,3.58,11.93,46335.0,36128.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,275.94,295.43,3.4,997.0,1530475.0,75.0
6.0,1.0,2425.0,311.0,213.0,1.0,1.0,475421.0,340088.0,0.0,0.0,0.0,0.0,0.0,6.4,8.6,68.2,104.2,4.6,897.0,1600730.0,86.0
2.0,0.0,1861.0,223.0,120.0,0.8,0.6,232693.0,29510.0,0.0,0.0,0.0,0.0,0.6,4.6,4.8,56.2,136.6,2.2,434.0,1104610.0,92.0
18.0,1.0,4108.0,599.0,507.0,7.57,1.99,460349.0,19771.0,9.56,34.86,53.78,142.63,0.2,19.32,35.06,379.48,601.79,1.0,184.0,963066.0,68.0
1.0,0.0,388.0,76.0,51.0,0.2,0.2,325605.0,240758.0,38.6,68.0,83.8,51.6,16.0,27.2,51.4,19.8,45.4,2.8,143.0,1716574.0,86.0
2.0,0.0,2276.0,149.0,158.0,1.0,0.4,101233.0,110252.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,53.2,93.0,1.0,401.0,1062278.0,91.0
4.0,2.0,3996.0,172.0,126.0,1.0,1.6,28255.0,62502.0,10.18,11.38,23.55,25.75,0.6,16.57,18.76,82.83,170.06,2.2,133.0,1012739.0,84.0
65.0,60.0,2116.0,279.0,191.0,4.59,2.79,138385.0,54700.0,0.0,0.0,0.0,0.0,0.2,8.18,11.78,239.92,384.43,2.0,384.0,963949.0,82.0
24.0,11.0,2682.0,212.0,193.0,1.0,0.8,122747.0,89983.0,4.39,4.59,4.59,0.0,2.0,1.6,2.2,64.87,139.92,1.2,263.0,1074010.0,91.0
13.0,10.0,1970.0,114.0,67.0,2.0,2.0,42776.0,22590.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,130.94,182.44,1.0,918.0,997309.0,90.0
1.0,1.0,1345.0,223.0,192.0,0.6,0.6,198703.0,293578.0,0.6,6.2,23.4,56.4,2.6,3.8,7.4,28.2,56.6,2.6,121.0,1375446.0,91.0
12.0,3.0,2805.0,544.0,146.0,1.2,2.2,279920.0,329100.0,34.0,64.0,63.6,0.0,1.2,8.2,9.4,175.6,158.8,3.0,286.0,1547198.0,83.0
11.0,0.0,4295.0,528.0,423.0,4.0,1.4,218071.0,107357.0,1.4,1.6,1.6,0.0,0.8,14.4,14.6,217.0,353.6,2.0,186.0,1088074.0,77.0
17.0,15.0,7659.0,1073.0,149.0,1.0,0.6,1274680.0,64552.0,7.6,26.6,64.0,115.4,0.8,19.4,25.2,107.2,190.8,1.4,163.0,997478.0,78.0
2.0,0.0,4798.0,316.0,251.0,2.0,0.8,72190.0,187115.0,4.4,7.2,51.0,75.2,0.0,3.4,3.4,131.0,276.6,4.8,121.0,1018835.0,80.0
74.0,80.0,2823.0,204.0,157.0,1.6,2.0,243756.0,101307.0,6.19,23.15,63.67,146.31,4.19,43.51,50.5,132.34,304.79,1.8,155.0,998654.0,82.0
1.0,0.0,1266.0,242.0,97.0,1.4,4.4,736445.0,228457.0,0.0,0.0,0.0,0.0,0.0,1.6,2.2,51.8,76.0,2.6,486.0,1757878.0,91.0
36.0,57.0,453.0,42.0,34.0,0.6,0.6,27437.0,19314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.6,42.0,2.8,1019.0,1717410.0,95.0
3.0,1.0,964.0,80.0,47.0,0.4,0.2,181069.0,39597.0,0.0,0.0,0.0,0.0,0.0,3.4,6.2,36.0,52.0,2.4,6156.0,1843946.0,95.0
61.0,84.0,2896.0,158.0,124.0,0.6,0.6,17358.0,30465.0,5.2,6.6,6.2,0.0,0.6,1.6,1.6,38.4,56.0,1.0,299.0,987488.0,90.0
4.0,0.0,2265.0,78.0,108.0,2.58,2.98,25262.0,18305.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,133.73,187.7,2.4,1134.0,1709394.0,92.0
4.0,2.0,1453.0,103.0,86.0,0.6,0.6,9576.0,33300.0,0.0,0.0,0.0,0.0,0.0,1.4,1.6,52.0,68.8,3.2,751.0,1532051.0,94.0
70.0,1.0,3227.0,235.0,91.0,0.4,0.8,938351.0,72918.0,5.2,7.8,18.2,36.4,0.0,1.4,1.6,24.0,55.4,5.2,163.0,1110411.0,87.0
1.0,0.0,5227.0,171.0,162.0,0.2,0.2,102624.0,56903.0,3.6,7.0,10.6,7.2,0.6,3.2,4.0,15.2,132.0,4.4,132.0,1013872.0,87.0
3.0,0.0,2881.0,164.0,361.0,2.2,4.2,32995.0,180178.0,0.0,0.0,0.0,0.0,0.0,2.2,2.6,203.2,223.4,1.6,1258.0,1055720.0,85.0
14.0,9.0,3013.0,271.0,138.0,3.8,4.6,595449.0,504034.0,0.0,0.0,0.0,0.0,0.2,12.2,18.4,231.2,373.2,5.0,3141.0,1040317.0,81.0
1.0,0.0,5744.0,168.0,190.0,0.2,0.2,51175.0,189975.0,6.0,8.8,8.0,0.0,4.4,0.6,0.6,27.4,28.6,1.2,312.0,1013458.0,89.0
32.0,46.0,2742.0,153.0,111.0,0.4,1.8,44729.0,16642.0,0.0,0.0,0.0,0.0,0.0,2.2,3.8,73.2,53.0,2.0,1074.0,1461398.0,92.0
23.0,36.0,3096.0,149.0,147.0,0.2,0.2,34328.0,42898.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,15.6,17.0,2.2,1189.0,1720062.0,94.0
1.0,0.0,3246.0,164.0,99.0,0.4,0.6,322114.0,25211.0,5.0,5.6,29.8,55.8,0.0,21.2,40.8,39.0,108.4,1.6,174.0,1001443.0,85.0
1.0,0.0,3297.0,407.0,225.0,0.8,1.0,226064.0,117799.0,2.4,13.4,23.6,34.6,1.0,3.4,5.8,67.2,150.6,3.0,195.0,1113811.0,85.0
14.0,7.0,1495.0,197.0,169.0,0.8,1.0,10304.0,24435.0,7.98,14.57,24.75,38.52,1.0,2.0,2.0,63.07,106.79,2.4,186.0,974392.0,91.0
32.0,0.0,6059.0,1491.0,433.0,5.4,3.6,873154.0,797327.0,7.6,118.0,246.2,1051.2,0.2,26.0,177.2,245.6,435.0,6.4,113.0,1320912.0,72.0
7.0,1.0,616.0,102.0,53.0,2.2,2.2,401538.0,43194.0,0.0,0.0,0.0,0.0,0.0,4.4,6.8,171.8,177.2,1.8,1973.0,1822176.0,84.0
0.0,0.0,810.0,45.0,21.0,0.4,0.4,108170.0,5654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,76.0,1.4,5136.0,1830157.0,96.0
1.0,1.0,1536.0,41.0,28.0,0.2,0.2,7532.0,9757.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,15.63,20.04,1.2,9006.0,1876935.0,93.0
4.0,3.0,1107.0,80.0,54.0,0.4,0.4,3303.0,23337.0,0.0,0.0,0.0,0.0,0.2,9.0,9.0,29.2,91.2,1.0,2467.0,1015398.0,95.0
8.0,2.0,4551.0,974.0,337.0,0.8,2.39,596214.0,74507.0,10.16,39.24,81.87,309.96,3.19,29.68,54.18,77.89,216.73,1.2,117.0,1038378.0,77.0
12.0,9.0,605.0,98.0,77.0,1.6,0.6,19814.0,11134.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,80.0,116.4,1.4,407.0,1757275.0,95.0
9.0,1.0,3562.0,567.0,527.0,0.2,0.2,476112.0,460575.0,2.4,15.97,42.12,182.63,0.0,10.58,52.5,15.57,23.35,3.2,153.0,1394962.0,89.0
1.0,0.0,5670.0,199.0,126.0,0.2,0.2,13572.0,50962.0,1.2,1.4,1.8,0.4,0.2,1.0,1.2,13.2,43.0,1.0,128.0,1013904.0,94.0
1.0,0.0,3002.0,255.0,182.0,0.2,0.2,43151.0,35724.0,3.59,5.39,5.19,0.0,1.0,8.58,8.78,18.16,55.49,2.5,191.0,992311.0,89.0
4.0,2.0,1817.0,240.0,71.0,0.2,0.2,21627.0,10457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,17.0,2.0,2560.0,1701149.0,94.0
32.0,43.0,1579.0,171.0,601.0,0.2,0.2,24849.0,93532.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,15.6,30.0,2.8,1334.0,1704886.0,92.0
37.0,53.0,1209.0,83.0,81.0,0.2,0.2,9480.0,33242.0,0.0,0.0,0.0,0.0,0.2,1.4,2.4,16.0,22.4,1.0,477.0,1060016.0,95.0
30.0,6.0,5661.0,339.0,186.0,5.19,10.98,275673.0,49066.0,5.59,14.17,50.3,99.0,4.19,7.78,8.98,318.76,497.01,4.0,144.0,1456497.0,73.0
1.0,0.0,2046.0,142.0,111.0,0.4,0.4,74395.0,45172.0,5.39,9.78,11.58,8.18,2.0,1.4,1.4,35.93,108.58,1.5,337.0,1010007.0,90.0
10.0,8.0,3537.0,948.0,190.0,1.4,1.8,362670.0,77336.0,3.2,7.6,9.6,434.2,1.6,29.8,58.2,119.2,211.6,1.6,308.0,1135336.0,80.0
7.0,1.0,1871.0,196.0,181.0,4.19,3.39,127647.0,130529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.2,281.84,1.0,8303.0,1832996.0,86.0
80.0,48.0,7544.0,1096.0,297.0,3.8,7.0,2207009.0,200168.0,10.0,21.6,21.2,0.0,3.4,15.6,19.0,259.4,626.8,6.4,361.0,1316955.0,63.0
44.0,27.0,3547.0,196.0,129.0,3.8,4.4,127785.0,39678.0,0.0,0.0,0.0,0.0,0.2,2.2,2.2,237.4,414.0,1.7,687.0,1106726.0,82.0
57.0,45.0,5276.0,748.0,513.0,8.8,3.6,241474.0,20542.0,0.0,0.0,0.0,0.0,0.4,7.6,7.8,435.2,693.8,1.0,1927.0,1076997.0,66.0
43.0,55.0,2386.0,247.0,221.0,3.39,1.2,99913.0,23227.0,2.2,8.78,14.77,27.74,0.4,18.16,18.16,179.84,289.42,1.0,141.0,1064891.0,86.0
7.0,0.0,1147.0,132.0,97.0,1.4,1.6,39079.0,19112.0,2.0,4.99,9.58,15.17,0.2,3.79,3.79,76.05,138.92,1.7,165.0,1087467.0,93.0
0.0,0.0,1140.0,228.0,133.0,0.4,0.2,27082.0,33187.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,17.6,19.8,1.6,1650.0,1766666.0,87.0
4.0,2.0,1165.0,198.0,95.0,0.4,0.4,20605.0,23601.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,107.19,78.44,1.0,1200.0,1015337.0,93.0
1.0,0.0,659.0,146.0,65.0,0.4,1.0,174169.0,173437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,27.8,3.6,797.0,1746192.0,96.0
9.0,7.0,2014.0,127.0,150.0,0.6,2.2,192523.0,150917.0,2.6,16.2,26.4,66.0,2.6,7.2,13.4,57.2,115.2,1.0,182.0,1068709.0,91.0
2.0,1.0,2288.0,147.0,119.0,0.2,0.2,111699.0,23476.0,1.6,5.59,17.76,34.53,0.6,0.8,1.0,20.16,33.53,1.6,281.0,1735946.0,90.0
4.0,0.0,1176.0,67.0,57.0,0.8,3.4,14861.0,28364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,86.2,2.0,474.0,1536344.0,95.0
5.0,0.0,4036.0,354.0,200.0,0.8,0.8,32404.0,49327.0,0.2,0.2,0.2,0.0,0.2,6.59,9.58,70.86,98.8,1.5,193.0,974271.0,88.0
2.0,0.0,1734.0,89.0,61.0,1.2,2.8,39725.0,23738.0,0.0,0.0,0.0,0.0,0.0,7.6,8.6,81.2,138.4,1.0,1452.0,1085187.0,89.0
17.0,2.0,3284.0,239.0,136.0,0.8,1.0,372709.0,66373.0,1.6,1.6,1.6,0.0,1.4,14.2,22.0,93.2,159.4,3.6,334.0,1531936.0,88.0
14.0,21.0,409.0,79.0,44.0,0.6,0.8,251088.0,220098.0,0.0,0.0,0.0,0.0,0.0,3.0,5.4,48.8,64.6,2.6,3607.0,1822008.0,90.0
2.0,0.0,3454.0,243.0,217.0,2.4,0.8,61663.0,43911.0,0.0,0.0,0.0,0.0,1.4,0.4,0.4,109.8,193.2,1.0,571.0,1014162.0,88.0
5.0,4.0,5427.0,247.0,221.0,0.4,0.4,11161.0,16785.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,34.2,52.6,2.2,429.0,1377768.0,90.0
18.0,26.0,2469.0,249.0,138.0,0.2,0.2,95921.0,47034.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.8,76.4,3.0,979.0,1084157.0,92.0
0.0,0.0,410.0,63.0,84.0,0.4,0.6,185201.0,96070.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4,33.2,45.4,1.8,2502.0,1771370.0,93.0
2.0,0.0,1560.0,111.0,143.0,0.8,1.2,143877.0,323124.0,4.8,9.8,14.4,15.6,0.2,14.6,29.2,54.8,94.2,2.8,238.0,1766866.0,84.0
23.0,0.0,4000.0,293.0,216.0,3.2,1.2,411895.0,34783.0,0.0,0.0,0.0,0.0,0.2,25.4,48.8,153.4,365.0,3.6,1765.0,1397034.0,83.0
4.0,0.0,1267.0,174.0,156.0,3.2,1.0,86918.0,10248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,220.0,2.0,7374.0,1865027.0,91.0
4.0,0.0,5495.0,355.0,273.0,0.8,0.8,201946.0,33764.0,0.0,0.0,0.0,0.0,0.2,9.6,17.2,57.6,103.4,1.8,944.0,1070510.0,82.0
219.0,209.0,5898.0,436.0,237.0,2.2,7.4,509331.0,282566.0,8.8,34.2,64.6,83.8,3.0,25.2,62.8,175.2,210.8,4.8,141.0,1336872.0,68.0
2.0,0.0,401.0,36.0,38.0,1.6,1.6,93100.0,32813.0,7.2,20.4,43.0,69.2,0.0,7.8,13.8,141.8,137.8,2.0,158.0,1784021.0,85.0
7.0,2.0,1628.0,212.0,170.0,3.99,1.2,122017.0,15907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,281.64,1.8,8532.0,1862631.0,90.0
18.0,3.0,3416.0,188.0,94.0,13.4,37.4,208370.0,38913.0,3.2,4.0,3.4,0.0,8.8,11.6,11.8,445.4,879.8,2.0,271.0,1080566.0,61.0
13.0,11.0,1608.0,426.0,197.0,0.6,1.8,659972.0,557345.0,0.0,0.0,0.0,0.0,0.0,0.8,1.2,41.92,98.2,4.6,633.0,1039238.0,92.0
24.0,32.0,366.0,25.0,37.0,0.2,0.2,7746.0,113906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,17.4,1.2,5685.0,1840018.0,96.0
47.0,44.0,1484.0,77.0,71.0,0.6,0.6,26243.0,27853.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,39.6,47.2,3.0,10789.0,1382502.0,95.0
2.0,0.0,813.0,117.0,113.0,1.8,0.6,59903.0,24550.0,0.6,2.2,7.2,14.0,0.0,0.0,0.0,96.0,135.6,1.6,179.0,1761718.0,93.0
4.0,2.0,1806.0,97.0,69.0,0.6,5.4,4959.0,7334.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,61.8,72.6,2.2,474.0,1383408.0,93.0
0.0,0.0,193.0,46.0,25.0,0.2,0.2,274032.0,258127.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,15.8,21.2,2.4,5690.0,1837224.0,97.0
0.0,0.0,770.0,204.0,56.0,0.2,0.2,1299349.0,304151.0,0.0,0.0,0.0,0.0,0.0,2.0,3.2,15.4,23.2,3.2,3516.0,1810597.0,88.0
3.0,1.0,357.0,27.0,14.0,1.8,1.8,44160.0,13197.0,0.0,0.0,0.0,0.0,0.0,1.6,2.0,160.4,139.4,1.0,7793.0,1868872.0,92.0
3.0,0.0,2286.0,160.0,97.0,0.6,1.8,162790.0,78386.0,0.2,0.4,0.4,0.0,4.8,2.6,3.4,52.4,121.2,1.8,566.0,1014058.0,90.0
32.0,42.0,2331.0,242.0,212.0,4.0,1.6,158546.0,34270.0,2.4,2.4,2.4,0.0,3.0,1.2,1.6,218.0,339.0,1.0,205.0,1023574.0,83.0
4.0,3.0,3045.0,230.0,162.0,0.6,0.6,30583.0,30913.0,3.2,3.8,3.8,0.0,2.2,3.2,5.6,48.4,81.2,1.0,254.0,1098288.0,89.0
17.0,8.0,2515.0,293.0,132.0,2.2,2.2,513694.0,197703.0,0.8,0.8,0.8,0.0,1.0,7.39,9.18,134.33,257.49,1.2,441.0,1017961.0,82.0
74.0,83.0,2313.0,310.0,162.0,1.8,3.2,324311.0,131691.0,0.0,0.0,0.0,0.0,0.4,31.0,40.4,122.0,441.4,5.0,848.0,1017496.0,78.0
14.0,2.0,4395.0,517.0,446.0,7.8,2.2,284606.0,35105.0,0.0,0.0,0.0,0.0,0.4,7.6,7.6,381.6,581.2,3.6,781.0,1719930.0,76.0
36.0,48.0,4637.0,858.0,472.0,1.6,3.2,226690.0,79258.0,0.0,0.0,0.0,0.0,0.8,24.2,36.8,120.4,262.6,4.4,1105.0,1542547.0,76.0
2.0,0.0,1141.0,139.0,86.0,0.4,0.6,14230.0,19909.0,2.8,3.2,5.2,11.0,0.0,4.8,5.0,33.8,73.6,232.0,95.0,5.0,0.0
6.0,1.0,988.0,196.0,38.0,1.2,1.0,59739.0,17286.0,0.0,0.0,0.0,0.0,0.2,18.64,18.84,58.52,152.71,1.2,498.0,1733140.0,92.0
13.0,0.0,1603.0,131.0,81.0,2.0,2.79,339713.0,35013.0,0.0,0.0,0.0,0.0,0.2,4.39,5.59,176.85,298.4,2.6,1439.0,1543773.0,89.0
5.0,0.0,4896.0,168.0,120.0,4.0,8.4,137924.0,143835.0,7.4,11.6,10.2,0.0,0.8,6.8,11.2,253.8,387.0,3.8,300.0,1015395.0,74.0
18.0,2.0,2535.0,332.0,162.0,3.8,3.8,535709.0,83384.0,0.0,0.0,0.0,0.0,0.2,6.2,7.6,219.2,386.6,5.6,548.0,1298520.0,86.0
37.0,42.0,1295.0,52.0,52.0,0.2,0.2,16813.0,20187.0,0.4,0.8,0.8,0.0,0.2,1.0,1.6,18.76,22.16,1.2,297.0,1738584.0,89.0
59.0,66.0,3486.0,459.0,227.0,1.0,0.4,821073.0,703274.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,119.6,95.6,634.0,85.0,15.0,0.0
6.0,5.0,3402.0,106.0,99.0,0.6,0.6,23385.0,58740.0,1.8,1.8,1.8,0.0,0.6,1.2,2.0,49.2,115.4,1.7,326.0,989523.0,91.0
2.0,0.0,2959.0,372.0,250.0,1.4,1.4,946962.0,160148.0,9.0,37.6,87.6,228.8,0.0,31.4,49.6,82.0,194.8,1.0,152.0,1034645.0,82.0
7.0,1.0,1692.0,118.0,76.0,6.4,18.8,1062718.0,22681.0,4.8,11.4,18.8,32.8,0.0,15.8,18.0,211.0,432.4,2.5,168.0,1087544.0,77.0
5.0,0.0,1134.0,113.0,83.0,5.8,3.4,208562.0,32671.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,248.0,385.4,1.8,2695.0,1772870.0,85.0
105.0,111.0,4269.0,518.0,454.0,3.8,2.2,353289.0,211528.0,3.6,20.8,38.2,72.0,3.6,7.6,10.6,207.0,398.4,1.6,268.0,1077443.0,79.0
6.0,2.0,1393.0,122.0,112.0,0.4,0.4,178327.0,40704.0,0.0,0.0,0.0,0.0,0.0,5.2,5.6,38.4,78.8,5.8,441.0,1054702.0,91.0
81.0,94.0,5480.0,729.0,683.0,9.0,6.6,476209.0,430097.0,0.0,0.0,0.0,0.0,0.0,24.0,24.6,412.4,754.6,2.2,1473.0,1037573.0,61.0
1.0,0.0,645.0,120.0,69.0,0.4,0.6,301469.0,183147.0,0.0,0.0,0.0,0.0,0.6,2.0,3.8,37.2,56.0,3.4,1092.0,1728875.0,94.0
17.0,4.0,6199.0,483.0,104.0,11.02,36.27,202036.0,43309.0,11.42,46.89,111.22,782.77,0.4,10.82,11.82,550.5,896.39,1.0,133.0,1006331.0,67.0
4.0,0.0,2220.0,97.0,105.0,2.2,3.8,123115.0,115700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.4,197.4,2.4,809.0,1539522.0,90.0
1.0,0.0,3759.0,473.0,222.0,0.8,2.6,225559.0,19037.0,2.8,20.2,51.2,79.2,0.2,13.2,22.4,38.8,98.4,2.0,137.0,1102133.0,82.0
31.0,33.0,1891.0,278.0,195.0,7.2,3.2,430255.0,14730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.4,510.2,2.4,7870.0,1862782.0,82.0
6.0,4.0,3739.0,386.0,266.0,1.2,2.0,67930.0,55275.0,0.0,0.0,0.0,0.0,0.0,6.01,6.01,62.32,130.26,1.0,1144.0,984715.0,85.0
2.0,1.0,2023.0,72.0,81.0,0.2,0.2,27282.0,124053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,19.8,2.2,1996.0,1642507.0,95.0
4.0,1.0,1048.0,57.0,70.0,1.0,0.8,44646.0,75392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,56.0,2.4,1342.0,1546405.0,94.0
3.0,1.0,362.0,37.0,44.0,0.8,1.0,37567.0,32976.0,1.2,1.2,1.2,0.0,4.0,0.6,1.2,67.2,92.8,2.0,284.0,1719747.0,96.0
20.0,16.0,1462.0,204.0,109.0,2.99,3.79,520733.0,25120.0,0.2,0.4,0.4,0.0,0.0,5.79,9.58,198.8,384.03,1.8,658.0,1123840.0,82.0
7.0,1.0,1796.0,112.0,99.0,1.4,3.19,218630.0,187867.0,2.4,2.4,2.4,0.0,4.99,1.0,1.2,169.46,153.89,3.0,239.0,1514932.0,90.0
46.0,66.0,621.0,76.0,61.0,0.6,0.8,4980.0,16132.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,44.2,53.8,1.0,1888.0,1075016.0,94.0
4.0,1.0,469.0,53.0,27.0,2.0,2.2,146392.0,15978.0,0.0,0.0,0.0,0.0,0.0,3.8,5.6,172.8,180.4,1.2,8566.0,1834526.0,90.0
2.0,1.0,945.0,90.0,75.0,0.4,0.4,420930.0,85596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94,46.71,2.0,637.0,1073019.0,92.0
13.0,2.0,2362.0,112.0,92.0,0.6,0.8,40671.0,13680.0,0.0,0.0,0.0,0.0,0.0,16.6,100.6,42.4,172.8,3.4,4983.0,1410806.0,91.0
1.0,1.0,2683.0,228.0,107.0,0.8,2.2,949201.0,88398.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,40.12,106.99,1.0,508.0,1029589.0,88.0
21.0,4.0,6398.0,247.0,179.0,2.2,6.6,181309.0,55825.0,0.0,0.0,0.0,0.0,0.2,13.6,18.8,148.0,306.0,4.0,635.0,1529202.0,80.0
47.0,53.0,1170.0,106.0,51.0,4.6,4.8,420909.0,72559.0,0.0,0.0,0.0,0.0,0.0,7.6,14.6,296.8,385.8,1.8,11724.0,1885976.0,82.0
100.0,108.0,8616.0,836.0,566.0,8.4,3.6,710465.0,472436.0,0.0,0.0,0.0,0.0,0.0,4.8,5.6,437.2,668.2,1.5,710.0,1013787.0,64.0
12.0,11.0,4931.0,544.0,254.0,0.2,0.2,237284.0,187031.0,3.61,4.81,4.81,0.0,0.2,28.46,28.86,36.07,67.33,1.8,377.0,1007014.0,85.0
3.0,0.0,1752.0,151.0,80.0,0.4,0.4,570699.0,77482.0,17.6,102.2,237.4,514.6,0.0,54.4,105.8,59.8,198.8,3.8,115.0,1531446.0,86.0
23.0,18.0,1057.0,125.0,147.0,2.0,0.8,52933.0,22688.0,0.0,0.0,0.0,0.0,0.2,6.8,6.8,277.2,264.6,621.0,90.0,10.0,0.0
12.0,4.0,2173.0,246.0,110.0,7.2,19.8,26190.0,28608.0,1.8,9.8,28.2,69.4,1.2,5.2,5.4,248.8,461.0,1.0,138.0,1089453.0,79.0
18.0,16.0,2304.0,506.0,238.0,1.0,1.0,576576.0,492864.0,6.2,10.2,9.6,0.0,9.4,0.8,0.8,80.6,82.0,1.6,621.0,1044544.0,89.0
7.0,6.0,3970.0,367.0,169.0,1.4,3.2,580469.0,69074.0,2.4,3.2,3.0,0.0,1.2,18.6,22.0,69.8,287.2,3.4,415.0,1095523.0,82.0
2.0,1.0,5919.0,314.0,357.0,1.2,1.2,262742.0,668483.0,1.79,1.99,1.99,0.0,0.6,10.36,18.92,71.12,118.13,2.0,283.0,980139.0,76.0
33.0,42.0,1366.0,84.0,82.0,0.8,0.8,168814.0,106967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.6,66.4,3.0,1005.0,1540261.0,91.0
7.0,0.0,6644.0,1280.0,1233.0,6.6,1.8,1043946.0,877963.0,0.0,0.0,0.0,0.0,0.2,11.8,12.4,312.2,512.0,3.0,997.0,1118688.0,66.0
29.0,40.0,1906.0,118.0,90.0,0.8,2.0,8175.0,27313.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,56.2,78.6,3.6,166.0,1107088.0,88.0
12.0,2.0,2166.0,361.0,118.0,5.81,3.81,145888.0,29915.0,0.2,0.2,0.2,0.0,0.0,1.6,2.61,227.45,383.57,1.5,449.0,1068301.0,84.0
21.0,32.0,5691.0,364.0,212.0,0.2,0.2,17833.0,39783.0,0.0,0.0,0.0,0.0,0.0,0.8,1.6,19.4,36.8,1.8,708.0,1739216.0,88.0
1.0,1.0,2540.0,163.0,108.0,0.4,0.4,186048.0,22114.0,0.0,0.0,0.0,0.0,0.2,6.2,8.4,32.4,104.6,2.2,1864.0,1415659.0,92.0
14.0,1.0,2648.0,212.0,111.0,1.2,2.61,273653.0,85476.0,0.0,0.0,0.0,0.0,0.0,8.22,12.63,88.98,150.3,1.5,1096.0,1115118.0,87.0
32.0,5.0,4074.0,768.0,402.0,2.2,3.8,335040.0,67394.0,0.0,0.0,0.0,0.0,0.0,3.4,26.2,178.2,312.2,4.4,2478.0,1546706.0,77.0
21.0,4.0,5077.0,748.0,763.0,10.8,7.4,387795.0,50254.0,0.0,0.0,0.0,0.0,0.0,2.4,3.2,601.8,847.6,3.0,2541.0,1734995.0,60.0
5.0,1.0,1686.0,119.0,34.0,2.0,2.8,151948.0,11447.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,147.2,209.6,2.0,8540.0,1870248.0,91.0
56.0,25.0,2745.0,385.0,154.0,6.39,16.17,619928.0,296026.0,0.0,0.0,0.0,0.0,0.0,18.96,50.5,295.01,638.32,1109.0,76.0,24.0,0.0
20.0,27.0,1101.0,107.0,32.0,0.8,1.2,44885.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,44.91,67.66,1.0,8246.0,1859824.0,95.0
